timestamp,"(activity,active_users,front-end,service)","(state,throughput,carts,service)","(state,throughput,catalogue,service)","(state,throughput,front-end,service)","(state,throughput,payment,service)","(state,throughput,user,service)","(state,latency,carts,service)","(state,latency,catalogue,service)","(state,latency,front-end,service)","(state,latency,payment,service)","(state,latency,shipping,service)","(state,latency,user,service)","(state,errors,carts,service)","(state,errors,front-end,service)","(state,errors,shipping,service)","(state,errors,user,service)","(state,counter_status_200,carts,service)","(state,counter_status_200,orders,service)","(state,counter_status_200,shipping,service)"
2023-10-12 06:22:00,50.5,2.8666666666666667,11.53358963532523,28.333925172049778,0.6667703865045673,3.133263705250995,0.024745000000000003,0.01925961538461541,0.08707910547506781,0.004655172413793104,,0.01931818181818181,0.17777777777777776,54.04444444444444,0.0,0.0888869136241417,0.06666666666666667,0.06666666666666667,0.0666681481810707
2023-10-12 06:22:15,52.5,2.622222222222222,11.044444444444443,27.05902179240462,0.6668444918644972,3.022222222222222,0.024342696629213484,0.020858695652173912,0.0824758263083066,0.004821428571428572,,0.02026315789473685,0.2444444444444444,47.28783804804337,0.0,0.08888888888888888,0.06666666666666667,0.06667259311938839,0.0666681481810707
2023-10-12 06:22:30,52.3,2.755555555555555,12.799715561876402,28.924791699752678,0.6666962976132272,3.3102283835421664,0.024881188118811882,0.02247368421052634,0.10169777187001333,0.005,,0.02020731707317074,0.3111111111111111,61.02357830174003,0.0,0.04443259575224385,0.06666666666666667,0.06666666666666667,0.06666666666666667
2023-10-12 06:22:45,51.0,3.111111111111111,14.422222222222219,32.420727638509575,0.6666370383538509,3.8890617360771587,0.024825000000000003,0.02278358208955223,0.13299873860933706,0.004821428571428572,,0.020468749999999997,0.3111111111111111,69.0237560834685,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
2023-10-12 06:23:00,53.3,3.422222222222222,15.064323327482391,34.409030353365885,0.6666814818107069,4.0,0.02496538461538462,0.021050632911392426,0.11545609126758775,0.004655172413793103,,0.020212765957446813,0.19999999999999998,74.42387608613524,0.0,0.0,0.06666666666666667,0.06666814818107068,0.06666666666666667
2023-10-12 06:23:15,51.0,3.311111111111111,13.178070623791639,31.639720555555503,0.6666518521810627,3.8010136036276343,0.034166666666666685,0.016387931034482744,0.08891613820560024,0.0045000000000000005,,0.019124999999999996,0.19999999999999998,63.6222222222222,0.0,0.0,0.06666666666666667,0.06666518521810627,0.06666666666666667
2023-10-12 06:23:30,52.7,2.6888888888888887,10.68865136330304,25.581445185185164,0.6666222251849877,3.0888888888888886,0.04437499999999999,0.015370000000000016,0.06860875292103362,0.0045000000000000005,,0.01959090909090909,0.15555555555555556,51.84444444444442,0.0,0.0,0.06666666666666667,0.06666814818107068,0.06666666666666667
2023-10-12 06:23:45,51.0,2.3333333333333335,9.712621963416531,22.944732811272186,0.6664297138795096,3.0,0.047857142857142945,0.013770270270270286,0.0653999378299309,0.0045000000000000005,,0.02002857142857144,0.2444444444444444,43.33237039176907,0.0,0.02222222222222222,0.06666666666666667,0.06666518521810627,0.06666666666666667
2023-10-12 06:24:00,51.0,2.222222222222222,10.288431625261097,22.959038717210756,0.7107478399928925,2.9555555555555557,0.02624999999999995,0.01741666666666665,0.05856779748659227,0.004645161290322581,,0.020297297297297307,0.17777777777777776,50.24444444444445,0.0,0.06666666666666665,0.06666666666666667,0.06666814818107068,0.0666681481810707
2023-10-12 06:24:15,51.3,2.555214860240857,11.422729899106626,26.8033240201957,0.7112059385695871,3.177848396631036,0.02477058823529412,0.016981818181818195,0.07719668853322204,0.004645161290322581,,0.019387096774193553,0.17775407723414655,57.68888888888891,0.0,0.0666681481810707,0.06665777896280496,0.06666666666666667,0.06666518521810627
